player,minutes,team,match,date
M. Trmal,0,Maritimo,Regular Season - 3,2022-08-21T17:00:00+00:00
Bruno Xadas,0,Maritimo,Regular Season - 3,2022-08-21T17:00:00+00:00
Fábio China,0,Maritimo,Regular Season - 3,2022-08-21T17:00:00+00:00
Daniel Figueira,90,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
Tiago Santos,90,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
Pedro Álvaro,90,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
Bernardo Vital,90,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
Tiago Araújo,90,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
M. Ndiaye,90,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
João Carvalho,89,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
Tiago Gouveia,90,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
João Marques,89,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
Carlos Eduardo,83,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
Alejandro Marqués,70,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
João Carlos,20,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
Rodrigo Martins,7,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
Mexer,1,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
João Gamboa,1,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
S. Delos,0,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
J. Léa Siliki,0,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
Cassiano,0,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
R. Guitane,0,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
Pedro Silva,0,Estoril,Regular Season - 26,2023-04-02T00:00:00+00:00
Andrew,90,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Zé Carlos,83,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Tomás Araújo,90,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Rúben Fernandes,90,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Adrián Marín,90,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Vitor Carvalho,90,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Pedro Tiba,70,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Murilo,83,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
K. Fujimoto,90,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
J. Boselli,56,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Fran Navarro,90,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Marlon,34,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
B. Aouacheria,20,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Gabriel Pereira,7,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Miguel Monteiro,7,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Brian Araújo,0,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Manuel Lopes,0,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Kevin Villodres,0,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Henrique Gomes,0,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
Carraça,0,GIL Vicente,Regular Season - 26,2023-04-02T00:00:00+00:00
César,90,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
R. Cannon,90,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
V. Sasso,84,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
R. Abascal,90,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
Pedro Malheiro,90,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
S. Pérez,83,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
G. Makouta,90,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
S. Onyemaechi,90,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
Bruno Lourenço,60,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
R. Boženík,84,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
K. Gorré,74,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
Salvador Agra,30,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
Ricardo Mangas,16,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
Robson Reis,7,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
Martim Tavares,6,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
I. Camará,6,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
João Gonçalves,0,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
M. Watai,0,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
Luís Santos,0,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
I. Vukotić,0,Boavista,Regular Season - 5,2022-09-05T18:00:00+00:00
I. Vekič,90,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
J. Delgado,90,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
Nuno Lima,90,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
E. Ferigra,90,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
Antunes,90,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
Rui Pires,65,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
N. Thomas,70,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
J. Holsgrove,87,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
Matchoi Djaló,70,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
Zé Uilton,87,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
N. Koffi,90,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
B. Toma,25,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
Kayky,20,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
Arthur Sales,20,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
A. Ibrahim,3,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
Luís Bastos,3,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
Mauro Couto,0,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
Flávio Ramos,0,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
Fernando Fonseca,0,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
José Oliveira,0,Pacos Ferreira,Regular Season - 5,2022-09-05T18:00:00+00:00
Andrew,90,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Carraça,90,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Tomás Araújo,90,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Rúben Fernandes,90,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Adrián Marín,90,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Vitor Carvalho,90,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
G. Aburjania,90,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Murilo,90,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
K. Fujimoto,69,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
J. Boselli,78,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Fran Navarro,90,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Pedro Tiba,21,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
B. Aouacheria,12,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Marlon,0,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Brian Araújo,0,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
R. Wilson,0,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Gabriel Pereira,0,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Zé Carlos,0,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Kevin Villodres,0,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
Manuel Lopes,0,GIL Vicente,Regular Season - 21,2023-02-19T00:00:00+00:00
F. Buntić,90,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Bruno Wilson,90,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Anderson,90,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Ivanildo Fernandes,79,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Igor Julião,64,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Claudemir,79,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Osama Rashid,62,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Kiki,90,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Nuno Moreira,62,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
M. Osmajić,90,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Kiko Bondoso,90,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
M. Lacava,28,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
A. Méndez,28,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Tomás Silva,26,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Pedro Ortiz,11,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
F. Etim,11,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
K. Zohi,0,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
A. Schmidt,0,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Luiz Felipe,0,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Matheus Pereira,0,Vizela,Regular Season - 21,2023-02-19T00:00:00+00:00
Luíz Júnior,90,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Alexandre Penetra,74,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Riccieli,90,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
E. Mihaj,90,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Rúben Lima,68,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Francisco Moura,90,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
J. Rodríguez,90,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Pelé,68,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
S. Colombatto,90,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Ivo Rodrigues,79,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
J. Cádiz,79,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Z. Youssouf,22,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Iván Jaime,22,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Martín Aguirregabiria,16,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Álex Millán,11,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Rui Fonte,11,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Diogo Queirós,0,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
I. Zlobin,0,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
André Simões,0,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Gustavo Assunção,0,Famalicao,Regular Season - 13,2022-11-13T20:30:00+00:00
Adán,90,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
J. St. Juste,90,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
S. Coates,90,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
Gonçalo Inácio,90,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
Pedro Porro,90,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
M. Ugarte,90,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
H. Morita,90,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
Matheus Reis,59,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
Trincão,70,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
Pote,90,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
Paulinho,81,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
Arthur Gomes,31,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
M. Edwards,20,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
Ricardo Esgaio,9,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
Rochinha,0,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
José Marsà,0,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
F. Israel,0,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
Dário Essugo,0,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
S. Alexandropoulos,0,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
Jovane Cabral,0,Sporting CP,Regular Season - 13,2022-11-13T20:30:00+00:00
O. Vlachodimos,90,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
F. Aursnes,90,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
António Silva,90,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
N. Otamendi,90,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
Álex Grimaldo,90,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
João Neves,90,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
Chiquinho,90,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
João Mário,88,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
Rafa,90,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
David Neres,81,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
Gonçalo Ramos,76,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
P. Musa,14,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
Gonçalo Guedes,9,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
Florentino,2,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
Gilberto,0,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
C. Ndour,0,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
Morato,0,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
M. Ristić,0,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
Lucas Veríssimo,0,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
Samuel Soares,0,Benfica,Regular Season - 31,2023-05-07T00:00:00+00:00
Matheus,90,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
Víctor Gómez,82,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
Vítor Tormena,90,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
S. Niakaté,90,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
C. Borja,46,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
Iuri Medeiros,66,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
André Horta,75,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
U. Račić,81,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
Bruma,90,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
Abel Ruiz,90,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
Ricardo Horta,90,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
Nuno Sequeira,44,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
Pizzi,24,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
S. Banza,15,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
J. Gorby,9,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
Álvaro Djaló,8,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
Tiago Sá,0,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
Paulo Oliveira,0,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
S. Saatçı,0,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
J. Mendes,0,SC Braga,Regular Season - 31,2023-05-07T00:00:00+00:00
K. Nakamura,90,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Z. Ouattara,90,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Pedrão,90,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Filipe Relvas,90,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
M. Seck,77,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Henrique Jocú,60,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Ewerton,60,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Anderson Oliveira,90,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Welinton Júnior,90,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Rui Gomes,46,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Yago Cariello,46,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Luquinha,44,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
B. Róchez,44,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
M. Diaby,30,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
A. Sapara,30,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Ricardo Matos,13,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
David Pastor,0,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
B. Özer,0,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Klismahn,0,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Gonçalo Costa,0,Portimonense,Regular Season - 11,2022-10-30T15:30:00+00:00
Daniel Figueira,90,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Tiago Santos,72,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Pedro Álvaro,90,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Lucas Áfrico,90,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Joãozinho,90,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
M. Ndiaye,90,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
J. Léa Siliki,81,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
L. Rosier,90,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
João Carvalho,81,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Rodrigo Martins,68,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Erison,73,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Pedro Silva,22,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
S. Delos,18,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
João Carlos,17,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Mexer,9,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Francisco Geraldes,9,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Serginho,0,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Tiago Gouveia,0,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Tiago Araújo,0,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Gilson Benchimol,0,Estoril,Regular Season - 11,2022-10-30T15:30:00+00:00
Jhonatan,90,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
R. Pantalon,37,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Aderllan Santos,90,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Patrick William,90,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Paulo Vitor,46,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
A. Samaris,79,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Guga,90,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Fábio Ronaldo,90,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Ukra,79,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
L. Ruiz,90,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Bruno Ventura,68,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Sávio,53,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
E. Boateng,44,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Hernâni,22,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Jorge Karse,11,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Miguel Baeza,11,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
A. Oudrhiri,0,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Josué Sá,0,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Vitor Gomes,0,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
Lucas Flores,0,Rio Ave,Regular Season - 34,2023-05-28T00:00:00+00:00
I. Zlobin,90,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Alexandre Penetra,90,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Riccieli,90,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Otávio,90,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Rúben Lima,90,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Z. Youssouf,90,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
S. Colombatto,90,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
A. Dobre,69,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Ivo Rodrigues,90,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Iván Jaime,87,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Pablo,69,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Martín Aguirregabiria,21,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Rui Fonte,21,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Leandro Sanca,3,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
André Simões,0,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Gustavo Sá,0,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Diogo Queirós,0,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
David Tavares,0,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Luíz Júnior,0,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Afonso Rodrigues,0,Famalicao,Regular Season - 34,2023-05-28T00:00:00+00:00
Rafael Bracali,90,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
Pedro Malheiro,90,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
R. Cannon,90,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
R. Abascal,90,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
S. Onyemaechi,90,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
S. Pérez,87,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
G. Makouta,90,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
M. Watai,90,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
Bruno Lourenço,66,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
Y. Njie,86,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
Ricardo Mangas,58,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
K. Gorré,32,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
R. Boženík,24,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
Salvador Agra,4,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
Martim Tavares,3,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
César,0,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
I. Camará,0,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
I. Vukotić,0,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
V. Sasso,0,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
Filipe Ferreira,0,Boavista,Regular Season - 25,2023-03-19T00:00:00+00:00
Luíz Júnior,90,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
Alexandre Penetra,90,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
Riccieli,90,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
E. Mihaj,90,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
Francisco Moura,90,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
Z. Youssouf,90,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
S. Colombatto,78,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
A. Dobre,88,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
Ivo Rodrigues,90,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
Iván Jaime,88,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
Denilson Junior,65,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
J. Cádiz,25,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
Gustavo Assunção,12,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
David Tavares,2,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
Martín Aguirregabiria,2,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
Leandro Sanca,0,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
Diogo Queirós,0,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
I. Zlobin,0,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
Gustavo Sá,0,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
Rúben Lima,0,Famalicao,Regular Season - 25,2023-03-19T00:00:00+00:00
F. Buntić,90,Vizela,Regular Season - 4,2022-08-29T20:15:00+00:00
Tomás Silva,84,Vizela,Regular Season - 4,2022-08-29T20:15:00+00:00
Bruno Wilson,90,Vizela,Regular Season - 4,2022-08-29T20:15:00+00:00
Anderson,90,Vizela,Regular Season - 4,2022-08-29T20:15:00+00:00
Kiki,90,Vizela,Regular Season - 4,2022-08-29T20:15:00+00:00
Diego Rosa,37,Vizela,Regular Season - 4,2022-08-29T20:15:00+00:00
Raphael Guzzo,84,Vizela,Regular Season - 4,2022-08-29T20:15:00+00:00
Samú,90,Vizela,Regular Season - 4,2022-08-29T20:15:00+00:00
K. Zohi,46,Vizela,Regular Season - 4,2022-08-29T20:15:00+00:00
Kiko Bondoso,90,Vizela,Regular Season - 4,2022-08-29T20:15:00+00:00
